round_epochs,val_loss,val_acc,loss,acc,alphabet_size,batch_size,control_class_weight,conv_activation,conv_bias_initializer,conv_kernel_initializer,conv_output_space,conv_padding,dense_activation,dense_bias_initializer,dense_kernel_initializer,dense_units_layer_2,dense_units_layer_3,dropout,epochs,large_filter_length,last_activation,loss,lr,max_sentence_length,number_of_large_filters,number_of_small_filters,optimizer,pd_class_weight,pool_length,small_filter_length
6,0.11998579810317765,0.5897435948380039,0.12022126596012607,0.5919923742574322,51,32,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,16,64,0.0,200,8,sigmoid,logcosh,8.02,200,2,4,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,4
10,0.6974088228665866,0.41025641127529305,0.6940705205169146,0.47473784579448863,51,16,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,32,64,0.2,200,16,sigmoid,binary_crossentropy,8.02,200,4,1,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,4
9,0.6922173387983925,0.5897435899983104,0.693786217498143,0.38512869400138283,51,16,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,32,64,0.1,200,8,sigmoid,binary_crossentropy,8.02,200,1,4,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,8
7,0.6942914163964427,0.41025641127529305,0.6934034397081607,0.4289799809626333,51,16,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,16,64,0.2,200,8,sigmoid,binary_crossentropy,6.039999999999999,200,1,4,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,4
6,0.6931096941996844,0.5897435948380039,0.6935148424370386,0.577693041332343,51,32,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,16,64,0.0,200,32,sigmoid,binary_crossentropy,6.039999999999999,200,1,2,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,8
6,0.12019359772531395,0.41025641127529305,0.12013629036959975,0.5586272641462412,51,16,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,16,32,0.4,200,16,sigmoid,logcosh,4.06,200,1,4,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,8
6,0.12121134990046167,0.41025641127529305,0.12031957242918423,0.503336510991232,51,16,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,32,32,0.30000000000000004,200,8,sigmoid,logcosh,8.02,200,1,1,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,8
6,0.6928274009981726,0.5897435899983104,0.6931311077907951,0.6387035272255526,51,16,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,32,64,0.2,200,16,sigmoid,binary_crossentropy,0.1,200,1,2,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,8
6,0.6899967570590158,0.5897435899983104,0.6938765639345116,0.40228789328846964,51,16,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,32,32,0.4,200,16,sigmoid,binary_crossentropy,8.02,200,4,4,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,4
6,0.12014290244660826,0.4102564059261583,0.12016741545059433,0.48045757867474004,51,64,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,16,64,0.4,200,8,sigmoid,logcosh,4.06,200,1,4,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,4
6,0.11994586420110148,0.5897435805736444,0.12012668235939497,0.63965681567433,51,64,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,32,64,0.2,200,16,sigmoid,logcosh,8.02,200,2,1,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,4
6,0.12010008752600759,0.5897435805736444,0.12009796862436319,0.3813155386650187,51,64,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,32,64,0.1,200,32,sigmoid,logcosh,2.08,200,2,2,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,2
6,0.12015903919425786,0.4102564059261583,0.12016952240944363,0.5004766444800807,51,64,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,32,64,0.0,200,16,sigmoid,logcosh,6.039999999999999,200,4,2,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,8
6,0.6909075353899573,0.5897435805736444,0.693227137123777,0.6396568155606891,51,64,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,16,64,0.4,200,16,sigmoid,binary_crossentropy,0.1,200,1,2,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,2
10,0.6932966734609033,0.410256410511131,0.6933279089750394,0.4690181123176226,51,32,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,16,32,0.0,200,32,sigmoid,binary_crossentropy,2.08,200,4,2,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,2
6,0.12024882142869835,0.410256410511131,0.1201865615534487,0.4146806481795952,51,32,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,32,64,0.4,200,32,sigmoid,logcosh,4.06,200,2,1,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,8
6,0.12045510431640169,0.410256410511131,0.12021211894838099,0.6396568157595607,51,32,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,16,64,0.4,200,32,sigmoid,logcosh,8.02,200,2,1,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,8
6,0.6935758570320586,0.41025641127529305,0.693423374137842,0.5643469973674152,51,16,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,16,32,0.30000000000000004,200,32,sigmoid,binary_crossentropy,6.039999999999999,200,1,2,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,2
6,0.6920054794376732,0.5897435899983104,0.6929394616980684,0.6396568161857139,51,16,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,32,32,0.0,200,32,sigmoid,binary_crossentropy,0.1,200,2,1,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,4
6,0.12022558860799186,0.4102564059261583,0.12015082342665576,0.5452812205506462,51,64,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,16,64,0.4,200,8,sigmoid,logcosh,6.039999999999999,200,1,1,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,2
14,0.6933707538832966,0.41025641127529305,0.6932799266677907,0.377502383307347,51,16,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,16,64,0.30000000000000004,200,32,sigmoid,binary_crossentropy,2.08,200,2,2,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,8
6,0.12011811411024159,0.410256410511131,0.12012266307302154,0.4928503335942758,51,32,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,32,64,0.0,200,32,sigmoid,logcosh,4.06,200,2,1,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,4
6,0.6930133939808251,0.5897435899983104,0.6937735665969558,0.41754051480438736,51,16,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,32,64,0.2,200,8,sigmoid,binary_crossentropy,4.06,200,1,4,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,2
6,0.12053731274910462,0.4102564059261583,0.12025501808458788,0.41563393713975655,51,64,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,16,64,0.4,200,8,sigmoid,logcosh,8.02,200,1,4,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,8
6,0.692167575033302,0.5897435899983104,0.6932256442234559,0.6396568162425343,51,16,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,32,32,0.30000000000000004,200,16,sigmoid,binary_crossentropy,2.08,200,2,4,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,8
6,0.12026078005631764,0.41025641127529305,0.12013872503325188,0.377502383307347,51,16,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,16,32,0.30000000000000004,200,32,sigmoid,logcosh,2.08,200,4,4,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,4
6,0.6932417337711041,0.410256410511131,0.6935484825257918,0.6263107727321701,51,32,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,16,32,0.2,200,8,sigmoid,binary_crossentropy,4.06,200,4,2,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,8
7,0.6948681641847659,0.410256410511131,0.6934173484434959,0.36034318381428604,51,32,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,32,32,0.0,200,32,sigmoid,binary_crossentropy,8.02,200,4,4,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,8
6,0.69509342745838,0.410256410511131,0.6932704900422474,0.36034318381428604,51,32,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,32,32,0.4,200,8,sigmoid,binary_crossentropy,0.1,200,4,4,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,2
6,0.6941071432879847,0.41025641127529305,0.6935337348366147,0.42135367017626424,51,16,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,32,32,0.30000000000000004,200,16,sigmoid,binary_crossentropy,4.06,200,1,2,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,4
6,0.6925737052901179,0.5897435948380039,0.6931719933951662,0.63965681567433,51,32,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,16,32,0.30000000000000004,200,16,sigmoid,binary_crossentropy,0.1,200,1,4,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,4
6,0.6901883666331952,0.5897435948380039,0.6932594289770572,0.6396568153902278,51,32,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,32,64,0.1,200,16,sigmoid,binary_crossentropy,0.1,200,1,1,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,8
11,0.692518732486627,0.5897435805736444,0.6931880245445113,0.639656816072073,51,64,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,32,64,0.2,200,8,sigmoid,binary_crossentropy,6.039999999999999,200,1,2,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,2
6,0.6922590437098446,0.5897435899983104,0.6934425825727225,0.4375595807801893,51,16,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,32,64,0.0,200,32,sigmoid,binary_crossentropy,2.08,200,2,4,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,8
9,0.6910888827764071,0.5897435948380039,0.6935981242172597,0.3832221162373163,51,32,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,16,64,0.1,200,32,sigmoid,binary_crossentropy,8.02,200,1,4,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,4
6,0.1206038705049417,0.41025641127529305,0.12013102797977804,0.36034318421202916,51,16,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,16,32,0.0,200,16,sigmoid,logcosh,0.1,200,1,1,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,2
6,0.69271665556818,0.5897435899983104,0.6935240462124064,0.3689227838307136,51,16,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,32,32,0.0,200,32,sigmoid,binary_crossentropy,6.039999999999999,200,4,1,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,8
6,0.11990088988573123,0.5897435805736444,0.12015926148263015,0.6396568161857139,51,64,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,16,32,0.2,200,8,sigmoid,logcosh,8.02,200,4,4,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,4
6,0.1199036872285044,0.5897435948380039,0.12023919217068314,0.4003813154533775,51,32,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,32,64,0.2,200,8,sigmoid,logcosh,6.039999999999999,200,4,4,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,2
6,0.6937874025768704,0.410256410511131,0.6932442578051179,0.3603431839279269,51,32,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,32,64,0.2,200,8,sigmoid,binary_crossentropy,2.08,200,2,1,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,2
6,0.12010418050564252,0.5897435899983104,0.12023927071074057,0.46329837942316604,51,16,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,32,32,0.0,200,8,sigmoid,logcosh,6.039999999999999,200,4,2,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,8
6,0.11999621745358166,0.5897435899983104,0.12015711589298211,0.517635843887911,51,16,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,16,32,0.4,200,16,sigmoid,logcosh,4.06,200,4,2,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,8
6,0.6917178666489756,0.5897435948380039,0.6931984942793505,0.6396568162993549,51,32,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,32,64,0.0,200,8,sigmoid,binary_crossentropy,0.1,200,1,4,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,8
6,0.6933544308711321,0.41025641127529305,0.69376846173471,0.44041944710667413,51,16,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,16,32,0.4,200,16,sigmoid,binary_crossentropy,6.039999999999999,200,1,4,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,2
6,0.6932721535364786,0.41025641127529305,0.6931841618907918,0.36034318399184995,51,16,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,16,64,0.1,200,32,sigmoid,binary_crossentropy,2.08,200,4,2,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,4
6,0.6916963371456178,0.5897435899983104,0.6932050958488871,0.6396568160436629,51,16,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,16,64,0.0,200,8,sigmoid,binary_crossentropy,0.1,200,4,1,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,4
6,0.6960170060141474,0.410256410511131,0.6939647134652697,0.47092469001066356,51,32,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,32,32,0.0,200,8,sigmoid,binary_crossentropy,8.02,200,4,1,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,8
6,0.12003555671017394,0.5897435899983104,0.12019745960078772,0.6148713061193606,51,16,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,16,64,0.30000000000000004,200,8,sigmoid,logcosh,8.02,200,1,2,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,4
9,0.692383518585792,0.5897435899983104,0.6933797106956504,0.6396568161857139,51,16,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,16,64,0.30000000000000004,200,32,sigmoid,binary_crossentropy,2.08,200,2,4,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,8
6,0.12014031932394728,0.4102564059261583,0.12012304842216384,0.37845567223909815,51,64,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,32,64,0.2,200,16,sigmoid,logcosh,2.08,200,2,4,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,2
10,0.6933724182283777,0.4102564059261583,0.693449828940647,0.5214489985921477,51,64,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,16,32,0.2,200,32,sigmoid,binary_crossentropy,8.02,200,2,4,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,8
8,0.6928827640337821,0.5897435948380039,0.6936289262385228,0.639656816072073,51,32,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,16,64,0.30000000000000004,200,8,sigmoid,binary_crossentropy,8.02,200,2,4,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,4
6,0.11977344534845434,0.5897435948380039,0.12026987215583954,0.5719733076566055,51,32,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,16,64,0.4,200,32,sigmoid,logcosh,6.039999999999999,200,2,1,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,4
6,0.12011600591433354,0.410256410511131,0.1201718815942397,0.6263107719082737,51,32,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,32,32,0.1,200,8,sigmoid,logcosh,4.06,200,2,1,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,2
10,0.1199085527123549,0.5897435948380039,0.12028668766878581,0.6396568155606891,51,32,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,16,32,0.0,200,16,sigmoid,logcosh,8.02,200,2,4,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,2
6,0.6934099457202814,0.410256410511131,0.6935795041580672,0.36034318432567003,51,32,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,16,32,0.30000000000000004,200,16,sigmoid,binary_crossentropy,8.02,200,4,2,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,2
8,0.694249236685598,0.41025641127529305,0.6936008073922222,0.5424213537553927,51,16,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,16,64,0.4,200,16,sigmoid,binary_crossentropy,6.039999999999999,200,4,4,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,8
6,0.1200558586507781,0.5897435805736444,0.12013721337508201,0.5490943752548829,51,64,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,32,64,0.2,200,16,sigmoid,logcosh,4.06,200,2,4,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,8
10,0.6940774948169024,0.4102564059261583,0.6931620310100631,0.36034318381428604,51,64,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,16,32,0.30000000000000004,200,16,sigmoid,binary_crossentropy,8.02,200,4,4,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,2
10,0.6911557810938257,0.5897435805736444,0.6934235927260866,0.6396568153902278,51,64,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,16,32,0.4,200,8,sigmoid,binary_crossentropy,6.039999999999999,200,1,2,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,2
6,0.11995291003049949,0.5897435805736444,0.120223397174202,0.5738798861735428,51,64,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,32,32,0.2,200,32,sigmoid,logcosh,6.039999999999999,200,4,1,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,2
6,0.12037632665318301,0.41025641127529305,0.12016196286144203,0.3603431839989525,51,16,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,32,64,0.0,200,32,sigmoid,logcosh,4.06,200,1,1,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,8
6,0.12063204013129585,0.4102564059261583,0.1201299875832604,0.36034318432567003,51,64,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,16,32,0.30000000000000004,200,16,sigmoid,logcosh,0.1,200,4,1,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,2
6,0.6930437113484765,0.5897435805736444,0.6934039901277925,0.5204957100297293,51,64,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,16,64,0.4,200,16,sigmoid,binary_crossentropy,2.08,200,1,2,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,4
6,0.692809449811267,0.5897435899983104,0.6933524926238337,0.6396568161857139,51,16,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,32,64,0.0,200,32,sigmoid,binary_crossentropy,2.08,200,1,2,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,2
6,0.6917506614301958,0.5897435899983104,0.69358938955147,0.399428026862549,51,16,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,32,32,0.0,200,16,sigmoid,binary_crossentropy,8.02,200,2,2,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,4
6,0.12032443437820826,0.410256410511131,0.12013434475950108,0.3794089610572084,51,32,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,16,32,0.4,200,16,sigmoid,logcosh,2.08,200,4,4,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,2
7,0.6934064978208297,0.410256410511131,0.6932099539967692,0.5958055294162324,51,32,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,32,64,0.4,200,8,sigmoid,binary_crossentropy,4.06,200,2,1,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,4
6,0.1198476834429635,0.5897435899983104,0.1201693236657389,0.6091515731538786,51,16,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,16,64,0.1,200,16,sigmoid,logcosh,6.039999999999999,200,2,2,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,2
6,0.1201557899132753,0.4102564059261583,0.12022368945856113,0.42897998080637706,51,64,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,16,64,0.1,200,16,sigmoid,logcosh,8.02,200,1,2,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,2
6,0.6897906029326284,0.5897435805736444,0.6933451556841229,0.63965681567433,51,64,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,32,32,0.1,200,32,sigmoid,binary_crossentropy,0.1,200,4,4,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,8
6,0.12027467577121197,0.4102564059261583,0.1201163951957419,0.3603431837290554,51,64,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,32,32,0.2,200,32,sigmoid,logcosh,2.08,200,2,2,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,4
23,0.7693731733876416,0.5384615415181869,0.509182296615197,0.7216396565887335,51,32,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,16,32,0.30000000000000004,200,16,sigmoid,binary_crossentropy,2.08,200,1,1,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,4
12,0.7073032254846687,0.5299145329711784,0.6202582116349751,0.6568160158208259,51,32,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,32,64,0.1,200,8,sigmoid,binary_crossentropy,2.08,200,1,1,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,8
6,0.6910678637333405,0.5897435899983104,0.6932729935509688,0.6396568160436629,51,16,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,16,64,0.1,200,16,sigmoid,binary_crossentropy,0.1,200,2,4,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,2
10,0.1194967501438581,0.5897435805736444,0.120101637790269,0.5357483315172368,51,64,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,32,32,0.4,200,32,sigmoid,logcosh,8.02,200,4,2,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,8
8,0.693682683329297,0.4102564059261583,0.6939288378330045,0.5471877977323032,51,64,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,32,64,0.30000000000000004,200,16,sigmoid,binary_crossentropy,8.02,200,1,1,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,2
6,0.12013608847673123,0.4615384651045514,0.12010905987541373,0.4547187793357129,51,64,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,32,64,0.4,200,16,sigmoid,logcosh,4.06,200,1,1,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,2
6,0.11992642086031091,0.5897435805736444,0.12019815315111576,0.5595805530779923,51,64,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,16,32,0.4,200,32,sigmoid,logcosh,4.06,200,2,2,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,4
6,0.6943433855333899,0.410256410511131,0.6932672253668706,0.36034318381428604,51,32,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,32,64,0.30000000000000004,200,8,sigmoid,binary_crossentropy,8.02,200,1,2,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,2
6,0.11940215540747358,0.5897435899983104,0.1201581143986281,0.6396568162425343,51,16,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,16,64,0.2,200,8,sigmoid,logcosh,0.1,200,4,1,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,8
6,0.6945486501750783,0.4102564059261583,0.6931848662938245,0.3603431840131576,51,64,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,32,64,0.0,200,32,sigmoid,binary_crossentropy,0.1,200,2,4,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,2
7,0.12076809773078331,0.41025641127529305,0.12026874510104367,0.591039084927938,51,16,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,16,32,0.4,200,16,sigmoid,logcosh,6.039999999999999,200,1,2,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,8
9,0.6931240991649464,0.5897435805736444,0.6934200024127506,0.5500476650105305,51,64,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,16,64,0.0,200,8,sigmoid,binary_crossentropy,8.02,200,2,2,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,4
6,0.12033834200129549,0.4102564059261583,0.12015874325888173,0.3736892277792139,51,64,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,32,64,0.4,200,32,sigmoid,logcosh,8.02,200,2,1,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,8
6,0.12001946345608458,0.5897435899983104,0.12017428836615683,0.46997140156188616,51,16,0.7816691505216096,relu,uniform,uniform,8,same,relu,uniform,uniform,32,64,0.0,200,32,sigmoid,logcosh,4.06,200,1,2,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,8
6,0.6923863714576787,0.5897435899983104,0.6939088477192888,0.5061963775307935,51,16,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,16,32,0.30000000000000004,200,8,sigmoid,binary_crossentropy,4.06,200,1,1,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,2
6,0.12029339742456746,0.4102564059261583,0.12014129302607364,0.37464251671096505,51,64,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,16,32,0.30000000000000004,200,32,sigmoid,logcosh,2.08,200,4,4,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,2
6,0.6928913063473172,0.5897435899983104,0.6933087611107512,0.47855100112375015,51,16,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,32,32,0.30000000000000004,200,16,sigmoid,binary_crossentropy,4.06,200,1,4,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,8
6,0.6932678742286487,0.4102564059261583,0.6932053348924911,0.4766444236011705,51,64,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,16,64,0.1,200,8,sigmoid,binary_crossentropy,6.039999999999999,200,1,2,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,2
6,0.12074260260814275,0.410256410511131,0.12014211318655396,0.36034318432567003,51,32,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,16,64,0.1,200,8,sigmoid,logcosh,0.1,200,4,1,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,4
6,0.11989947822358873,0.5897435948380039,0.12017450534922379,0.4737845562661228,51,32,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,32,32,0.30000000000000004,200,32,sigmoid,logcosh,4.06,200,4,1,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,2
6,0.12010307514514679,0.5897435805736444,0.12011929414633686,0.547187797448201,51,64,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,16,64,0.30000000000000004,200,8,sigmoid,logcosh,4.06,200,2,4,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,4
6,0.6907743521225758,0.5897435948380039,0.693271813731289,0.6396568155606891,51,32,0.7816691505216096,relu,uniform,uniform,32,same,relu,uniform,uniform,32,64,0.1,200,32,sigmoid,binary_crossentropy,0.1,200,1,4,<class 'keras.optimizers.Adam'>,1.3875661375661377,2,2
6,0.11974689275281042,0.5897435899983104,0.12027027508380643,0.4814108677201321,51,16,0.7816691505216096,relu,uniform,uniform,16,same,relu,uniform,uniform,16,64,0.1,200,8,sigmoid,logcosh,8.02,200,2,4,<class 'keras.optimizers.Nadam'>,1.3875661375661377,2,8
