round_epochs,val_loss,val_acc,loss,acc,alphabet_size,batch_size,control_class_weight,conv_activation,conv_bias_initializer,conv_kernel_initializer,conv_output_space,dense_activation,dense_bias_initializer,dense_kernel_initializer,dense_units_layer_2,dense_units_layer_3,dropout,epochs,large_filter_length,last_activation,loss,lr,max_sentence_length,number_of_large_filters,number_of_small_filters,optimizer,pd_class_weight,pool_length,small_filter_length
11,0.10294131195952749,0.6581196632140722,0.07253616988602085,0.7950428981685548,49,32,0.7911010558069381,relu,uniform,uniform,32,relu,uniform,uniform,32,64,0.0,200,160,sigmoid,logcosh,4.06,14000,2,4,<class 'keras.optimizers.Adam'>,1.3588082901554404,2,5
6,0.13885408270562816,0.6410256412803618,0.05830695269162366,0.8417540517616999,49,32,0.7911010558069381,relu,uniform,uniform,32,relu,uniform,uniform,32,32,0.30000000000000004,200,40,sigmoid,logcosh,8.02,14000,1,1,<class 'keras.optimizers.Adam'>,1.3588082901554404,2,10
6,0.6943042981318939,0.3418803431539454,0.6931509892070032,0.36796949458645,49,32,0.7911010558069381,relu,uniform,uniform,16,relu,uniform,uniform,16,64,0.2,200,20,sigmoid,binary_crossentropy,0.1,14000,4,4,<class 'keras.optimizers.Adam'>,1.3588082901554404,2,10
6,0.2854797519170321,0.34188034200770223,0.21689045214732564,0.36796949484214203,49,16,0.7911010558069381,relu,uniform,uniform,32,relu,uniform,uniform,32,32,0.1,200,20,sigmoid,logcosh,8.02,14000,4,4,<class 'keras.optimizers.Nadam'>,1.3588082901554404,2,5
6,0.6945163862318056,0.34188034200770223,0.6934440049588737,0.4032411821065799,49,16,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,16,32,0.1,200,80,sigmoid,binary_crossentropy,6.039999999999999,14000,2,2,<class 'keras.optimizers.Adam'>,1.3588082901554404,2,20
12,0.08872491834510086,0.743589744099185,0.0866267676860293,0.7492850335923914,49,16,0.7911010558069381,relu,uniform,uniform,16,relu,uniform,uniform,16,32,0.1,200,80,sigmoid,logcosh,2.08,14000,2,2,<class 'keras.optimizers.Adam'>,1.3588082901554404,4,20
13,0.09021699339406103,0.6837606847795665,0.07186875178401418,0.7969494758047753,49,16,0.7911010558069381,relu,uniform,uniform,16,relu,uniform,uniform,16,32,0.2,200,80,sigmoid,logcosh,0.1,14000,1,4,<class 'keras.optimizers.Nadam'>,1.3588082901554404,2,10
11,0.5785385645352877,0.6581196621951894,0.5463572184282672,0.7483317442913073,49,32,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,16,32,0.0,200,40,sigmoid,binary_crossentropy,8.02,14000,4,1,<class 'keras.optimizers.Adam'>,1.3588082901554404,4,10
6,10.491997392768534,0.3418803431539454,7.971191882632595,0.3679694947000909,49,32,0.7911010558069381,relu,uniform,uniform,32,relu,uniform,uniform,16,32,0.1,200,160,sigmoid,binary_crossentropy,6.039999999999999,14000,2,1,<class 'keras.optimizers.Nadam'>,1.3588082901554404,4,5
7,0.09377089671344839,0.7008547054396735,0.09215539620676078,0.7397521446726228,49,32,0.7911010558069381,relu,uniform,uniform,16,relu,uniform,uniform,16,32,0.1,200,20,sigmoid,logcosh,2.08,14000,2,2,<class 'keras.optimizers.Adam'>,1.3588082901554404,2,20
6,0.12006155885437615,0.6581196621951894,0.12017101495463696,0.40991420374812115,49,32,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,16,32,0.30000000000000004,200,20,sigmoid,logcosh,2.08,14000,2,4,<class 'keras.optimizers.Nadam'>,1.3588082901554404,2,20
13,0.8207567318891867,0.7521367562122834,0.23392768319273585,0.8903717820251181,49,32,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,16,64,0.1,200,20,sigmoid,binary_crossentropy,4.06,14000,2,1,<class 'keras.optimizers.Adam'>,1.3588082901554404,2,20
12,0.08890408927049392,0.7435897471558335,0.09520098382342532,0.7044804582604917,49,32,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,32,32,0.0,200,40,sigmoid,logcosh,0.1,14000,4,1,<class 'keras.optimizers.Adam'>,1.3588082901554404,4,10
11,0.11982462688898429,0.6581196621951894,0.1201380317883337,0.6205910396530472,49,32,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,16,32,0.30000000000000004,200,20,sigmoid,logcosh,6.039999999999999,14000,4,4,<class 'keras.optimizers.Adam'>,1.3588082901554404,4,20
7,1.0995927453041077,0.6752136792892065,0.179336581517675,0.928503336397322,49,32,0.7911010558069381,relu,uniform,uniform,16,relu,uniform,uniform,16,64,0.0,200,20,sigmoid,binary_crossentropy,2.08,14000,1,1,<class 'keras.optimizers.Adam'>,1.3588082901554404,2,10
6,0.12017243546553147,0.34188034200770223,0.12024336422592032,0.5243088656715033,49,16,0.7911010558069381,relu,uniform,uniform,16,relu,uniform,uniform,32,32,0.4,200,80,sigmoid,logcosh,6.039999999999999,14000,1,4,<class 'keras.optimizers.Adam'>,1.3588082901554404,2,10
10,0.09091346188742891,0.7606837611932021,0.10063166963957514,0.7530981889216529,49,16,0.7911010558069381,relu,uniform,uniform,16,relu,uniform,uniform,32,32,0.2,200,80,sigmoid,logcosh,8.02,14000,1,1,<class 'keras.optimizers.Adam'>,1.3588082901554404,2,20
13,0.6936158191444527,0.3418803431539454,0.6934528022407918,0.4947569110032146,49,32,0.7911010558069381,relu,uniform,uniform,32,relu,uniform,uniform,32,32,0.30000000000000004,200,40,sigmoid,binary_crossentropy,6.039999999999999,14000,4,2,<class 'keras.optimizers.Nadam'>,1.3588082901554404,4,10
7,0.11757769633052695,0.7008547013641423,0.16417515439800812,0.5729265967872281,49,16,0.7911010558069381,relu,uniform,uniform,32,relu,uniform,uniform,16,64,0.4,200,80,sigmoid,logcosh,6.039999999999999,14000,2,4,<class 'keras.optimizers.Adam'>,1.3588082901554404,4,5
12,0.5442463098428189,0.726495727005168,0.5244248621343316,0.7559580554612144,49,16,0.7911010558069381,relu,uniform,uniform,32,relu,uniform,uniform,16,32,0.30000000000000004,200,20,sigmoid,binary_crossentropy,0.1,14000,2,1,<class 'keras.optimizers.Nadam'>,1.3588082901554404,4,5
22,0.7006310856240427,0.6837606842701252,0.27976217874466974,0.8846520496278405,49,16,0.7911010558069381,relu,uniform,uniform,16,relu,uniform,uniform,32,64,0.4,200,20,sigmoid,binary_crossentropy,0.1,14000,2,4,<class 'keras.optimizers.Nadam'>,1.3588082901554404,2,5
21,0.675632413635906,0.6837606847795665,0.30584365064127317,0.86272640627151,49,16,0.7911010558069381,relu,uniform,uniform,32,relu,uniform,uniform,16,64,0.2,200,20,sigmoid,binary_crossentropy,0.1,14000,1,2,<class 'keras.optimizers.Nadam'>,1.3588082901554404,4,10
6,0.2854797570114462,0.3418803431539454,0.21689045220414607,0.36796949489896247,49,32,0.7911010558069381,relu,uniform,uniform,32,relu,uniform,uniform,16,64,0.0,200,80,sigmoid,logcosh,6.039999999999999,14000,4,1,<class 'keras.optimizers.Nadam'>,1.3588082901554404,4,20
21,0.5482741105250823,0.6837606873267736,0.48068748663105887,0.7826501427660452,49,32,0.7911010558069381,relu,uniform,uniform,32,relu,uniform,uniform,16,64,0.30000000000000004,200,40,sigmoid,binary_crossentropy,0.1,14000,1,4,<class 'keras.optimizers.Nadam'>,1.3588082901554404,4,10
7,0.6945165889894861,0.34188034200770223,0.7379135239453857,0.37082936132488303,49,16,0.7911010558069381,relu,uniform,uniform,32,relu,uniform,uniform,32,64,0.30000000000000004,200,160,sigmoid,binary_crossentropy,6.039999999999999,14000,2,1,<class 'keras.optimizers.Nadam'>,1.3588082901554404,4,20
15,0.5484189895483164,0.7008547054396735,0.4560057018573677,0.7969494763729797,49,32,0.7911010558069381,relu,uniform,uniform,32,relu,uniform,uniform,16,32,0.4,200,80,sigmoid,binary_crossentropy,0.1,14000,1,4,<class 'keras.optimizers.Nadam'>,1.3588082901554404,2,20
22,0.5437312645789905,0.7350427355521765,0.5144940816412891,0.7750238323916243,49,16,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,16,32,0.1,200,20,sigmoid,binary_crossentropy,0.1,14000,1,2,<class 'keras.optimizers.Nadam'>,1.3588082901554404,4,20
15,0.5567875377133361,0.7350427396277077,0.5454779603688119,0.7712106766077993,49,32,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,16,32,0.30000000000000004,200,160,sigmoid,binary_crossentropy,0.1,14000,1,2,<class 'keras.optimizers.Nadam'>,1.3588082901554404,4,10
8,0.6545926908142546,0.683760687836215,0.6639061719037103,0.7016205917209302,49,32,0.7911010558069381,relu,uniform,uniform,16,relu,uniform,uniform,32,64,0.30000000000000004,200,160,sigmoid,binary_crossentropy,4.06,14000,4,2,<class 'keras.optimizers.Adam'>,1.3588082901554404,2,10
7,0.578289256646083,0.7350427386088249,0.502935972608079,0.7855100089078636,49,32,0.7911010558069381,relu,uniform,uniform,32,relu,uniform,uniform,32,32,0.2,200,40,sigmoid,binary_crossentropy,6.039999999999999,14000,1,4,<class 'keras.optimizers.Adam'>,1.3588082901554404,2,10
6,0.694465402354542,0.3418803431539454,0.6936136527897859,0.5319351763868468,49,32,0.7911010558069381,relu,uniform,uniform,16,relu,uniform,uniform,16,32,0.2,200,40,sigmoid,binary_crossentropy,8.02,14000,2,2,<class 'keras.optimizers.Nadam'>,1.3588082901554404,2,5
16,0.6895997570111201,0.6495726531387395,0.6950620051448521,0.628217350027468,49,32,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,16,32,0.1,200,160,sigmoid,binary_crossentropy,6.039999999999999,14000,2,1,<class 'keras.optimizers.Nadam'>,1.3588082901554404,2,20
6,0.12019577087500156,0.34188034200770223,0.1202267454963735,0.603431839875884,49,16,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,16,64,0.4,200,40,sigmoid,logcosh,6.039999999999999,14000,4,1,<class 'keras.optimizers.Nadam'>,1.3588082901554404,4,20
11,0.12125879016696897,0.34188034200770223,0.12026402774711696,0.5738798857189793,49,16,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,32,32,0.1,200,160,sigmoid,logcosh,8.02,14000,1,4,<class 'keras.optimizers.Nadam'>,1.3588082901554404,2,20
21,0.5298932561507592,0.7606837652687334,0.5358909381015512,0.7397521446726228,49,32,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,16,32,0.1,200,80,sigmoid,binary_crossentropy,0.1,14000,4,1,<class 'keras.optimizers.Adam'>,1.3588082901554404,2,20
7,0.14830116545542693,0.6581196586290995,0.21689250698762352,0.6320305054703704,49,16,0.7911010558069381,relu,uniform,uniform,16,relu,uniform,uniform,32,64,0.0,200,40,sigmoid,logcosh,8.02,14000,2,2,<class 'keras.optimizers.Adam'>,1.3588082901554404,4,20
22,0.5597786256390759,0.7179487225336906,0.4244656160800541,0.811248807763917,49,32,0.7911010558069381,relu,uniform,uniform,32,relu,uniform,uniform,32,64,0.4,200,40,sigmoid,binary_crossentropy,0.1,14000,1,2,<class 'keras.optimizers.Adam'>,1.3588082901554404,2,10
8,0.10404120003565764,0.7008547049302322,0.10562938406310614,0.7140133466120557,49,32,0.7911010558069381,relu,uniform,uniform,32,relu,uniform,uniform,16,64,0.30000000000000004,200,20,sigmoid,logcosh,8.02,14000,4,1,<class 'keras.optimizers.Adam'>,1.3588082901554404,2,20
13,0.6935857432520288,0.34188034200770223,0.6934194427882068,0.4947569115145986,49,16,0.7911010558069381,relu,uniform,uniform,16,relu,uniform,uniform,16,32,0.4,200,40,sigmoid,binary_crossentropy,2.08,14000,4,2,<class 'keras.optimizers.Nadam'>,1.3588082901554404,2,10
10,0.2854797519170321,0.34188034200770223,0.21689045145837776,0.3679694949273727,49,16,0.7911010558069381,relu,uniform,uniform,32,relu,uniform,uniform,32,32,0.0,200,80,sigmoid,logcosh,4.06,14000,1,2,<class 'keras.optimizers.Nadam'>,1.3588082901554404,4,10
6,0.6946702156311426,0.3418803431539454,0.6935880189855629,0.5510009536297692,49,32,0.7911010558069381,relu,uniform,uniform,16,relu,uniform,uniform,32,32,0.30000000000000004,200,40,sigmoid,binary_crossentropy,4.06,14000,4,1,<class 'keras.optimizers.Nadam'>,1.3588082901554404,2,5
6,0.12029649113487993,0.3418803431539454,0.12013733732177599,0.3679694947000909,49,32,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,32,32,0.2,200,40,sigmoid,logcosh,6.039999999999999,14000,4,2,<class 'keras.optimizers.Adam'>,1.3588082901554404,4,5
10,0.6949116567261199,0.34188034200770223,0.6936211615545166,0.46234509059085066,49,16,0.7911010558069381,relu,uniform,uniform,32,relu,uniform,uniform,32,64,0.4,200,40,sigmoid,binary_crossentropy,4.06,14000,1,4,<class 'keras.optimizers.Nadam'>,1.3588082901554404,2,20
10,0.6950256126558679,0.3418803431539454,0.6934473607174207,0.4461391802284124,49,32,0.7911010558069381,relu,uniform,uniform,32,relu,uniform,uniform,16,32,0.4,200,40,sigmoid,binary_crossentropy,4.06,14000,4,2,<class 'keras.optimizers.Nadam'>,1.3588082901554404,2,10
18,0.08557823351305774,0.7521367567217249,0.07120154444323595,0.8055290755939211,49,32,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,16,64,0.0,200,80,sigmoid,logcosh,0.1,14000,1,1,<class 'keras.optimizers.Nadam'>,1.3588082901554404,4,5
6,0.12045435410024774,0.3418803431539454,0.12015541057653718,0.36796949489896247,49,32,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,16,64,0.4,200,160,sigmoid,logcosh,4.06,14000,2,4,<class 'keras.optimizers.Nadam'>,1.3588082901554404,4,5
6,0.2854797570114462,0.3418803431539454,0.21712520985630607,0.36796949450121935,49,32,0.7911010558069381,relu,uniform,uniform,32,relu,uniform,uniform,32,32,0.4,200,40,sigmoid,logcosh,6.039999999999999,14000,4,2,<class 'keras.optimizers.Nadam'>,1.3588082901554404,4,20
14,0.5775602979537768,0.726495729552375,0.5980100728876825,0.7445185893029684,49,32,0.7911010558069381,relu,uniform,uniform,32,relu,uniform,uniform,32,32,0.2,200,20,sigmoid,binary_crossentropy,6.039999999999999,14000,4,1,<class 'keras.optimizers.Adam'>,1.3588082901554404,4,5
6,0.1483011692762375,0.6581196621951894,0.21689045138024965,0.632030505811293,49,32,0.7911010558069381,relu,uniform,uniform,32,relu,uniform,uniform,16,32,0.0,200,40,sigmoid,logcosh,4.06,14000,1,4,<class 'keras.optimizers.Nadam'>,1.3588082901554404,2,10
7,0.6911135575710199,0.6581196621951894,0.6934423908037272,0.5996186841204691,49,32,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,32,64,0.30000000000000004,200,20,sigmoid,binary_crossentropy,6.039999999999999,14000,4,1,<class 'keras.optimizers.Adam'>,1.3588082901554404,2,10
8,0.09107503422305115,0.7350427355521765,0.09838530411313441,0.7168732127538741,49,16,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,32,64,0.1,200,160,sigmoid,logcosh,2.08,14000,2,4,<class 'keras.optimizers.Nadam'>,1.3588082901554404,4,20
6,0.6944952418661525,0.34188034200770223,0.6933455263806935,0.3832221163154444,49,16,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,16,32,0.4,200,40,sigmoid,binary_crossentropy,2.08,14000,4,2,<class 'keras.optimizers.Adam'>,1.3588082901554404,2,20
7,0.9246216248243283,0.6324786329880739,0.34746390501582364,0.8627264061578691,49,16,0.7911010558069381,relu,uniform,uniform,32,relu,uniform,uniform,32,64,0.1,200,80,sigmoid,binary_crossentropy,2.08,14000,1,2,<class 'keras.optimizers.Nadam'>,1.3588082901554404,2,5
