round_epochs,val_loss,val_acc,loss,acc,alphabet_size,batch_size,control_class_weight,conv_activation,conv_bias_initializer,conv_kernel_initializer,conv_output_space,dense_activation,dense_bias_initializer,dense_kernel_initializer,dense_units_layer_2,dense_units_layer_3,dropout,epochs,large_filter_length,last_activation,loss,lr,max_sentence_length,number_of_large_filters,number_of_small_filters,optimizer,pd_class_weight,pool_length,small_filter_length
6,0.12002707552960795,0.6410256420445238,0.12033073835650208,0.43946615827435875,49,16,0.7887218045112782,relu,uniform,uniform,8,relu,uniform,uniform,32,32,0.1,200,160,sigmoid,logcosh,8.02,14000,2,4,<class 'keras.optimizers.Nadam'>,1.3658854166666667,4,20
10,0.7004153091683347,0.6324786360447223,0.6033156113583662,0.7140133458165695,49,32,0.7887218045112782,relu,uniform,uniform,16,relu,uniform,uniform,16,32,0.30000000000000004,200,80,sigmoid,binary_crossentropy,4.06,14000,2,1,<class 'keras.optimizers.Nadam'>,1.3658854166666667,2,5
8,0.5984239985800197,0.7350427360616179,0.5757962618133247,0.7387988561102046,49,16,0.7887218045112782,relu,uniform,uniform,8,relu,uniform,uniform,16,64,0.4,200,80,sigmoid,binary_crossentropy,0.1,14000,1,1,<class 'keras.optimizers.Adam'>,1.3658854166666667,2,10
11,0.09506272696531735,0.7264957290429336,0.09784981949313466,0.7283126787984792,49,32,0.7887218045112782,relu,uniform,uniform,16,relu,uniform,uniform,16,64,0.30000000000000004,200,20,sigmoid,logcosh,2.08,14000,2,4,<class 'keras.optimizers.Adam'>,1.3658854166666667,4,20
6,0.6931352707055899,0.6410256420445238,0.693454912267945,0.4108674929071541,49,16,0.7887218045112782,relu,uniform,uniform,8,relu,uniform,uniform,32,32,0.4,200,40,sigmoid,binary_crossentropy,8.02,14000,1,4,<class 'keras.optimizers.Adam'>,1.3658854166666667,2,5
9,0.2780646898298182,0.3589743612668453,0.2168904456413849,0.3660629168081784,49,32,0.7887218045112782,relu,uniform,uniform,16,relu,uniform,uniform,16,64,0.1,200,160,sigmoid,logcosh,8.02,14000,1,1,<class 'keras.optimizers.Nadam'>,1.3658854166666667,4,5
6,0.11997085650507201,0.6410256420445238,0.12015553548207615,0.3641563393779319,49,16,0.7887218045112782,relu,uniform,uniform,16,relu,uniform,uniform,32,64,0.1,200,80,sigmoid,logcosh,2.08,14000,1,4,<class 'keras.optimizers.Nadam'>,1.3658854166666667,2,20
7,0.6896218030880659,0.6410256440822895,0.6937276138022925,0.48236415611208905,49,32,0.7887218045112782,relu,uniform,uniform,16,relu,uniform,uniform,16,64,0.30000000000000004,200,160,sigmoid,binary_crossentropy,6.039999999999999,14000,4,2,<class 'keras.optimizers.Adam'>,1.3658854166666667,4,5
6,0.1557162238491906,0.6410256420445238,0.21921258417621353,0.6034318399611147,49,16,0.7887218045112782,relu,uniform,uniform,32,relu,uniform,uniform,32,64,0.30000000000000004,200,40,sigmoid,logcosh,4.06,14000,4,4,<class 'keras.optimizers.Nadam'>,1.3658854166666667,4,5
7,0.6940655020567087,0.3589743612668453,0.6933579348290501,0.49380362244079634,49,32,0.7887218045112782,relu,uniform,uniform,16,relu,uniform,uniform,32,32,0.1,200,20,sigmoid,binary_crossentropy,4.06,14000,1,2,<class 'keras.optimizers.Nadam'>,1.3658854166666667,2,5
9,0.8687628482142066,0.7008547054396735,0.3978126844812053,0.8360343182848339,49,32,0.7887218045112782,relu,uniform,uniform,8,relu,uniform,uniform,32,32,0.30000000000000004,200,80,sigmoid,binary_crossentropy,2.08,14000,1,1,<class 'keras.optimizers.Adam'>,1.3658854166666667,4,20
16,0.5771324726251456,0.717948720495925,0.5330337348213868,0.7550047663305918,49,32,0.7887218045112782,relu,uniform,uniform,32,relu,uniform,uniform,32,64,0.0,200,80,sigmoid,binary_crossentropy,0.1,14000,4,4,<class 'keras.optimizers.Adam'>,1.3658854166666667,4,5
12,0.7363708628039075,0.7008547039113493,0.3749473560015512,0.816968541752167,49,32,0.7887218045112782,relu,uniform,uniform,8,relu,uniform,uniform,32,64,0.30000000000000004,200,80,sigmoid,binary_crossentropy,2.08,14000,2,1,<class 'keras.optimizers.Adam'>,1.3658854166666667,2,5
6,5.7859829552153235,0.6410256420445238,8.07103386961698,0.6329837943168909,49,16,0.7887218045112782,relu,uniform,uniform,32,relu,uniform,uniform,32,64,0.2,200,160,sigmoid,binary_crossentropy,4.06,14000,2,2,<class 'keras.optimizers.Nadam'>,1.3658854166666667,2,10
7,0.1201824249747472,0.3589743612668453,0.12020868312982971,0.5214489985921477,49,32,0.7887218045112782,relu,uniform,uniform,32,relu,uniform,uniform,16,64,0.4,200,160,sigmoid,logcosh,6.039999999999999,14000,1,4,<class 'keras.optimizers.Nadam'>,1.3658854166666667,4,10
6,0.278064690848701,0.35897435922907966,0.2204229003537599,0.371782650228224,49,16,0.7887218045112782,relu,uniform,uniform,32,relu,uniform,uniform,32,64,0.4,200,40,sigmoid,logcosh,4.06,14000,4,2,<class 'keras.optimizers.Nadam'>,1.3658854166666667,4,10
6,0.6918127837344112,0.6410256440822895,0.6932474771377811,0.633937083106591,49,32,0.7887218045112782,relu,uniform,uniform,16,relu,uniform,uniform,32,32,0.0,200,80,sigmoid,binary_crossentropy,2.08,14000,4,4,<class 'keras.optimizers.Adam'>,1.3658854166666667,2,5
6,5.7859829552153235,0.6410256420445238,8.0590471616805,0.6339370829645399,49,16,0.7887218045112782,relu,uniform,uniform,32,relu,uniform,uniform,32,32,0.0,200,160,sigmoid,binary_crossentropy,8.02,14000,4,4,<class 'keras.optimizers.Adam'>,1.3658854166666667,2,20
17,0.09636959197938952,0.7094017119489164,0.09328093003300511,0.7407054340305274,49,32,0.7887218045112782,relu,uniform,uniform,8,relu,uniform,uniform,32,32,0.4,200,160,sigmoid,logcosh,0.1,14000,4,1,<class 'keras.optimizers.Adam'>,1.3658854166666667,4,20
10,0.09417476205744295,0.7179487210053664,0.09131092852331321,0.751191611228612,49,32,0.7887218045112782,relu,uniform,uniform,16,relu,uniform,uniform,16,64,0.2,200,40,sigmoid,logcosh,6.039999999999999,14000,4,1,<class 'keras.optimizers.Adam'>,1.3658854166666667,4,5
7,0.6931643883387247,0.3589743612668453,0.6935239139344149,0.5090562443828673,49,32,0.7887218045112782,relu,uniform,uniform,16,relu,uniform,uniform,32,32,0.1,200,40,sigmoid,binary_crossentropy,4.06,14000,4,2,<class 'keras.optimizers.Nadam'>,1.3658854166666667,2,10
7,0.10144734363525341,0.7521367541745178,0.09014955132461026,0.7426120120076706,49,32,0.7887218045112782,relu,uniform,uniform,32,relu,uniform,uniform,16,32,0.2,200,40,sigmoid,logcosh,2.08,14000,2,4,<class 'keras.optimizers.Adam'>,1.3658854166666667,4,10
14,0.6765541979390332,0.6410256420445238,0.6955300591694275,0.6520495711904803,49,16,0.7887218045112782,relu,uniform,uniform,16,relu,uniform,uniform,32,64,0.30000000000000004,200,20,sigmoid,binary_crossentropy,6.039999999999999,14000,2,2,<class 'keras.optimizers.Adam'>,1.3658854166666667,4,20
6,0.11950007711465542,0.6410256440822895,0.12017888952227748,0.5023832224004035,49,32,0.7887218045112782,relu,uniform,uniform,8,relu,uniform,uniform,16,64,0.0,200,40,sigmoid,logcosh,6.039999999999999,14000,2,1,<class 'keras.optimizers.Nadam'>,1.3658854166666667,2,20
6,0.2780646898298182,0.3589743612668453,0.2178136932213495,0.379408960744696,49,32,0.7887218045112782,relu,uniform,uniform,32,relu,uniform,uniform,32,32,0.4,200,80,sigmoid,logcosh,8.02,14000,4,4,<class 'keras.optimizers.Nadam'>,1.3658854166666667,2,10
8,0.8120180587483268,0.6153846184412638,0.369900088661392,0.8531935180335868,49,32,0.7887218045112782,relu,uniform,uniform,8,relu,uniform,uniform,32,64,0.2,200,80,sigmoid,binary_crossentropy,4.06,14000,1,2,<class 'keras.optimizers.Adam'>,1.3658854166666667,2,20
6,0.12043187939203702,0.3589743612668453,0.12027938570205772,0.6224976165221917,49,32,0.7887218045112782,relu,uniform,uniform,8,relu,uniform,uniform,32,32,0.0,200,40,sigmoid,logcosh,8.02,14000,1,4,<class 'keras.optimizers.Nadam'>,1.3658854166666667,4,5
6,0.11986958674895458,0.6410256420445238,0.1201297995644143,0.6339370830213603,49,16,0.7887218045112782,relu,uniform,uniform,8,relu,uniform,uniform,32,32,0.1,200,80,sigmoid,logcosh,2.08,14000,2,4,<class 'keras.optimizers.Adam'>,1.3658854166666667,4,5
10,0.6882081974265922,0.6410256420445238,0.45683612112662586,0.7712106769487219,49,16,0.7887218045112782,relu,uniform,uniform,32,relu,uniform,uniform,16,64,0.1,200,40,sigmoid,binary_crossentropy,0.1,14000,4,1,<class 'keras.optimizers.Nadam'>,1.3658854166666667,2,20
20,0.5976550945868859,0.6837606873267736,0.4758085588027001,0.7826501427660452,49,32,0.7887218045112782,relu,uniform,uniform,16,relu,uniform,uniform,32,64,0.1,200,80,sigmoid,binary_crossentropy,0.1,14000,1,4,<class 'keras.optimizers.Adam'>,1.3658854166666667,2,20
6,0.12022897066214146,0.3589743612668453,0.12010975919301675,0.3651096285582725,49,32,0.7887218045112782,relu,uniform,uniform,8,relu,uniform,uniform,32,32,0.1,200,160,sigmoid,logcosh,0.1,14000,1,4,<class 'keras.optimizers.Adam'>,1.3658854166666667,2,10
16,0.09989074719512564,0.6837606847795665,0.07849331881257894,0.7673975216194604,49,16,0.7887218045112782,relu,uniform,uniform,32,relu,uniform,uniform,32,32,0.30000000000000004,200,20,sigmoid,logcosh,0.1,14000,2,4,<class 'keras.optimizers.Adam'>,1.3658854166666667,2,5
12,0.09736498305176058,0.752136753155635,0.09346619845715105,0.7159199237653024,49,16,0.7887218045112782,relu,uniform,uniform,8,relu,uniform,uniform,16,64,0.30000000000000004,200,40,sigmoid,logcosh,0.1,14000,4,1,<class 'keras.optimizers.Adam'>,1.3658854166666667,4,5
9,0.7329908476935493,0.7008547039113493,0.4673218747283074,0.7759771213517858,49,32,0.7887218045112782,relu,uniform,uniform,16,relu,uniform,uniform,16,32,0.4,200,40,sigmoid,binary_crossentropy,4.06,14000,2,1,<class 'keras.optimizers.Adam'>,1.3658854166666667,2,20
6,0.15571622416759148,0.6410256440822895,0.21689046750305038,0.633937082595207,49,32,0.7887218045112782,relu,uniform,uniform,32,relu,uniform,uniform,32,32,0.1,200,160,sigmoid,logcosh,6.039999999999999,14000,1,1,<class 'keras.optimizers.Nadam'>,1.3658854166666667,2,5
6,0.1557162238491906,0.6410256420445238,0.21689046324151715,0.6339370829503348,49,16,0.7887218045112782,relu,uniform,uniform,32,relu,uniform,uniform,32,32,0.2,200,160,sigmoid,logcosh,8.02,14000,4,2,<class 'keras.optimizers.Nadam'>,1.3658854166666667,4,5
10,0.12114781141281128,0.35897435922907966,0.12022380067747587,0.45948522405128917,49,16,0.7887218045112782,relu,uniform,uniform,8,relu,uniform,uniform,32,32,0.2,200,40,sigmoid,logcosh,6.039999999999999,14000,4,2,<class 'keras.optimizers.Nadam'>,1.3658854166666667,4,20
6,0.6921796095676911,0.6410256420445238,0.693612058464974,0.4947569113725475,49,16,0.7887218045112782,relu,uniform,uniform,8,relu,uniform,uniform,16,32,0.4,200,40,sigmoid,binary_crossentropy,4.06,14000,4,4,<class 'keras.optimizers.Nadam'>,1.3658854166666667,2,10
17,0.09264590884121056,0.717948720495925,0.08888528404404028,0.7473784554447869,49,32,0.7887218045112782,relu,uniform,uniform,16,relu,uniform,uniform,32,64,0.4,200,160,sigmoid,logcosh,0.1,14000,2,4,<class 'keras.optimizers.Adam'>,1.3658854166666667,4,20
18,0.09477817407275876,0.7179487184581593,0.06637138332301543,0.7893231649757909,49,16,0.7887218045112782,relu,uniform,uniform,16,relu,uniform,uniform,32,32,0.1,200,80,sigmoid,logcosh,0.1,14000,4,2,<class 'keras.optimizers.Nadam'>,1.3658854166666667,2,10
7,0.2780646898298182,0.3589743612668453,0.19386918548746718,0.47950428994186045,49,32,0.7887218045112782,relu,uniform,uniform,8,relu,uniform,uniform,16,32,0.4,200,160,sigmoid,logcosh,8.02,14000,1,2,<class 'keras.optimizers.Nadam'>,1.3658854166666667,2,10
6,0.6926057552679991,0.6410256440822895,0.6934069707577745,0.3822688280229232,49,32,0.7887218045112782,relu,uniform,uniform,8,relu,uniform,uniform,32,32,0.2,200,80,sigmoid,binary_crossentropy,6.039999999999999,14000,4,4,<class 'keras.optimizers.Nadam'>,1.3658854166666667,2,10
19,0.642172896454477,0.7008547039113493,0.46099174190294867,0.7807435646752611,49,32,0.7887218045112782,relu,uniform,uniform,16,relu,uniform,uniform,32,64,0.1,200,40,sigmoid,binary_crossentropy,0.1,14000,2,2,<class 'keras.optimizers.Adam'>,1.3658854166666667,2,10
6,0.1362893716392354,0.6581196583743788,0.06701972920117319,0.8122020974059236,49,16,0.7887218045112782,relu,uniform,uniform,8,relu,uniform,uniform,16,64,0.0,200,80,sigmoid,logcosh,4.06,14000,1,1,<class 'keras.optimizers.Nadam'>,1.3658854166666667,2,5
8,0.6395606683869647,0.7094017119489164,0.6026083449162791,0.7368922785308045,49,32,0.7887218045112782,relu,uniform,uniform,32,relu,uniform,uniform,16,64,0.30000000000000004,200,160,sigmoid,binary_crossentropy,6.039999999999999,14000,4,4,<class 'keras.optimizers.Adam'>,1.3658854166666667,4,20
8,0.6912433698646023,0.6410256420445238,0.6936337147245416,0.5271687323531159,49,16,0.7887218045112782,relu,uniform,uniform,8,relu,uniform,uniform,16,32,0.2,200,40,sigmoid,binary_crossentropy,4.06,14000,1,2,<class 'keras.optimizers.Nadam'>,1.3658854166666667,2,5
6,5.7859829552153235,0.6410256420445238,8.059047150316411,0.633937083106591,49,16,0.7887218045112782,relu,uniform,uniform,32,relu,uniform,uniform,16,64,0.1,200,20,sigmoid,binary_crossentropy,8.02,14000,4,4,<class 'keras.optimizers.Adam'>,1.3658854166666667,4,20
6,0.6926670538054572,0.6410256420445238,0.6935265693810011,0.4127740707706564,49,16,0.7887218045112782,relu,uniform,uniform,8,relu,uniform,uniform,16,32,0.0,200,80,sigmoid,binary_crossentropy,4.06,14000,2,1,<class 'keras.optimizers.Nadam'>,1.3658854166666667,2,5
6,0.6928903032571841,0.6410256440822895,0.6934415831579493,0.46711153536324734,49,32,0.7887218045112782,relu,uniform,uniform,32,relu,uniform,uniform,16,32,0.1,200,20,sigmoid,binary_crossentropy,6.039999999999999,14000,1,4,<class 'keras.optimizers.Nadam'>,1.3658854166666667,4,10
10,0.10231943816965462,0.7094017119489164,0.09556733132886024,0.7521449005865164,49,32,0.7887218045112782,relu,uniform,uniform,16,relu,uniform,uniform,16,64,0.4,200,80,sigmoid,logcosh,2.08,14000,4,4,<class 'keras.optimizers.Adam'>,1.3658854166666667,4,10
6,0.1200664799947005,0.6410256440822895,0.12020132872493523,0.41372735904897245,49,32,0.7887218045112782,relu,uniform,uniform,8,relu,uniform,uniform,32,64,0.30000000000000004,200,20,sigmoid,logcosh,4.06,14000,2,2,<class 'keras.optimizers.Nadam'>,1.3658854166666667,4,5
12,0.13114983550249001,0.6068376104036967,0.06893921948195185,0.8198284076667036,49,32,0.7887218045112782,relu,uniform,uniform,32,relu,uniform,uniform,16,32,0.1,200,80,sigmoid,logcosh,2.08,14000,2,1,<class 'keras.optimizers.Nadam'>,1.3658854166666667,2,10
6,0.1200850349970353,0.6410256440822895,0.12018877282042635,0.48427073437333445,49,32,0.7887218045112782,relu,uniform,uniform,8,relu,uniform,uniform,16,64,0.30000000000000004,200,20,sigmoid,logcosh,4.06,14000,2,4,<class 'keras.optimizers.Adam'>,1.3658854166666667,4,10
8,0.278064690848701,0.35897435922907966,0.2163030996393089,0.368922783617637,49,16,0.7887218045112782,relu,uniform,uniform,16,relu,uniform,uniform,32,64,0.4,200,20,sigmoid,logcosh,8.02,14000,2,1,<class 'keras.optimizers.Nadam'>,1.3658854166666667,2,20
12,0.11219769404229955,0.6239316274977138,0.0732909693561132,0.7864632981521272,49,32,0.7887218045112782,relu,uniform,uniform,8,relu,uniform,uniform,16,32,0.4,200,40,sigmoid,logcosh,6.039999999999999,14000,2,1,<class 'keras.optimizers.Adam'>,1.3658854166666667,4,5
7,0.6921336482732724,0.6410256440822895,0.6934700523022814,0.512869399087104,49,32,0.7887218045112782,relu,uniform,uniform,8,relu,uniform,uniform,16,32,0.2,200,160,sigmoid,binary_crossentropy,6.039999999999999,14000,1,1,<class 'keras.optimizers.Nadam'>,1.3658854166666667,2,5
16,0.5531917433453422,0.7179487189676008,0.46406977044842834,0.770257388045381,49,16,0.7887218045112782,relu,uniform,uniform,8,relu,uniform,uniform,32,64,0.30000000000000004,200,80,sigmoid,binary_crossentropy,0.1,14000,2,2,<class 'keras.optimizers.Nadam'>,1.3658854166666667,2,20
11,0.11961389396689896,0.6410256420445238,0.12023720924375851,0.5224022880068725,49,16,0.7887218045112782,relu,uniform,uniform,16,relu,uniform,uniform,32,64,0.4,200,40,sigmoid,logcosh,4.06,14000,4,1,<class 'keras.optimizers.Nadam'>,1.3658854166666667,4,20
12,0.09885783079597685,0.7094017099111508,0.08650860924795767,0.7454718782063094,49,16,0.7887218045112782,relu,uniform,uniform,8,relu,uniform,uniform,16,32,0.0,200,80,sigmoid,logcosh,0.1,14000,1,2,<class 'keras.optimizers.Adam'>,1.3658854166666667,2,10
10,0.11840622349936739,0.6837606847795665,0.09202135779723539,0.745471878149489,49,16,0.7887218045112782,relu,uniform,uniform,32,relu,uniform,uniform,16,64,0.1,200,40,sigmoid,logcosh,4.06,14000,2,4,<class 'keras.optimizers.Adam'>,1.3658854166666667,4,10
6,0.6928953513120993,0.6410256440822895,0.6937197637739809,0.6167778837555812,49,32,0.7887218045112782,relu,uniform,uniform,32,relu,uniform,uniform,32,64,0.30000000000000004,200,80,sigmoid,binary_crossentropy,8.02,14000,2,2,<class 'keras.optimizers.Nadam'>,1.3658854166666667,4,10
22,0.5992601529145852,0.7350427370805007,0.5586331002023586,0.7416587228770479,49,32,0.7887218045112782,relu,uniform,uniform,16,relu,uniform,uniform,32,32,0.30000000000000004,200,20,sigmoid,binary_crossentropy,0.1,14000,2,4,<class 'keras.optimizers.Nadam'>,1.3658854166666667,4,10
9,0.8022162870973604,0.7094017099111508,0.4045135845333423,0.8236415635073492,49,16,0.7887218045112782,relu,uniform,uniform,32,relu,uniform,uniform,32,32,0.1,200,40,sigmoid,binary_crossentropy,4.06,14000,1,2,<class 'keras.optimizers.Adam'>,1.3658854166666667,4,5
8,0.6943755149841309,0.3589743612668453,0.6932269804698155,0.371782650483916,49,32,0.7887218045112782,relu,uniform,uniform,8,relu,uniform,uniform,16,32,0.2,200,80,sigmoid,binary_crossentropy,4.06,14000,4,4,<class 'keras.optimizers.Adam'>,1.3658854166666667,2,20
9,0.6940892063654386,0.3589743612668453,0.6934436517061792,0.5824594850535616,49,32,0.7887218045112782,relu,uniform,uniform,32,relu,uniform,uniform,32,32,0.1,200,40,sigmoid,binary_crossentropy,4.06,14000,2,2,<class 'keras.optimizers.Nadam'>,1.3658854166666667,2,20
14,0.5913524123338553,0.7008547013641423,0.5363135296350666,0.7445185893029684,49,16,0.7887218045112782,relu,uniform,uniform,16,relu,uniform,uniform,16,64,0.2,200,160,sigmoid,binary_crossentropy,0.1,14000,4,4,<class 'keras.optimizers.Adam'>,1.3658854166666667,2,5
7,0.09197914855093019,0.6923076948548994,0.09750501128948792,0.7006673019652826,49,32,0.7887218045112782,relu,uniform,uniform,8,relu,uniform,uniform,32,64,0.2,200,160,sigmoid,logcosh,2.08,14000,1,4,<class 'keras.optimizers.Adam'>,1.3658854166666667,2,20
6,0.11916900114116506,0.6410256440822895,0.12012435069700102,0.6339370824815661,49,32,0.7887218045112782,relu,uniform,uniform,16,relu,uniform,uniform,32,32,0.0,200,20,sigmoid,logcosh,0.1,14000,4,2,<class 'keras.optimizers.Adam'>,1.3658854166666667,4,10
6,0.6926279964610043,0.6410256420445238,0.6933741721229626,0.6282173498641093,49,16,0.7887218045112782,relu,uniform,uniform,16,relu,uniform,uniform,32,32,0.1,200,40,sigmoid,binary_crossentropy,2.08,14000,2,1,<class 'keras.optimizers.Nadam'>,1.3658854166666667,2,20
6,0.6849619843002058,0.6410256420445238,0.8286011810525471,0.6348903718110603,49,16,0.7887218045112782,relu,uniform,uniform,16,relu,uniform,uniform,32,64,0.1,200,160,sigmoid,binary_crossentropy,4.06,14000,2,2,<class 'keras.optimizers.Nadam'>,1.3658854166666667,4,10
6,0.6930686072406606,0.6410256420445238,0.6933392457898397,0.4184938036509078,49,16,0.7887218045112782,relu,uniform,uniform,16,relu,uniform,uniform,32,64,0.0,200,160,sigmoid,binary_crossentropy,2.08,14000,2,4,<class 'keras.optimizers.Nadam'>,1.3658854166666667,2,5
8,1.4099603983072133,0.6495726521198566,0.19247632667606962,0.9180171586878534,49,32,0.7887218045112782,relu,uniform,uniform,8,relu,uniform,uniform,16,64,0.4,200,20,sigmoid,binary_crossentropy,4.06,14000,1,1,<class 'keras.optimizers.Nadam'>,1.3658854166666667,2,5
11,0.10921808491405259,0.658119659138541,0.0739484882981892,0.7940896091515729,49,16,0.7887218045112782,relu,uniform,uniform,16,relu,uniform,uniform,32,64,0.0,200,160,sigmoid,logcosh,2.08,14000,4,1,<class 'keras.optimizers.Adam'>,1.3658854166666667,2,10
6,0.6932213077178369,0.3589743612668453,0.6932690343593164,0.5281220208445087,49,32,0.7887218045112782,relu,uniform,uniform,32,relu,uniform,uniform,32,64,0.0,200,80,sigmoid,binary_crossentropy,2.08,14000,1,4,<class 'keras.optimizers.Nadam'>,1.3658854166666667,2,10
9,0.6653166204436213,0.7008547049302322,0.42899264587005964,0.8093422304686191,49,32,0.7887218045112782,relu,uniform,uniform,8,relu,uniform,uniform,32,64,0.4,200,40,sigmoid,binary_crossentropy,6.039999999999999,14000,1,1,<class 'keras.optimizers.Adam'>,1.3658854166666667,2,20
8,0.103355651609918,0.7264957310806992,0.032222504308491634,0.9161105815061964,49,32,0.7887218045112782,relu,uniform,uniform,32,relu,uniform,uniform,32,32,0.0,200,20,sigmoid,logcosh,2.08,14000,1,2,<class 'keras.optimizers.Adam'>,1.3658854166666667,2,5
